Tid,coupon_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Label,Results
10.42.0.211-108.174.10.10-51953-443-6,coupon_290172,C195405,Female,22,Clothing,4,1200.32,Credit Card,06-11-21,Metropol AVM,0,0
10.42.0.151-104.244.43.195-40157-443-6,coupon_150992,C765432,Female,63,Shoes,5,3000.85,Credit Card,16-05-22,Viaport Outlet,0,0
198.51.152.183-10.42.0.211-443-51335-6,coupon_217749,C105743,Female,51,Shoes,1,600.17,Credit Card,03-10-22,Mall of Istanbul,0,0
172.217.7.163-10.42.0.42-443-52247-6,coupon_221374,C261344,Female,45,Souvenir,4,46.92,Debit Card,22-02-21,Kanyon,1,1
211.236.244.151-10.42.0.211-80-39824-6,coupon_259652,C304389,Female,27,Food & Beverage,5,26.15,Cash,02-11-22,Metropol AVM,0,0
219.142.78.217-10.42.0.42-80-59065-6,coupon_155958,C184300,Male,51,Clothing,5,1500.4,Credit Card,15-02-22,Metropol AVM,1,1
10.42.0.151-31.13.69.229-58535-443-6,coupon_322307,C119894,Female,23,Food & Beverage,5,26.15,Credit Card,04-07-22,Kanyon,0,0
172.217.12.206-10.42.0.211-443-49945-6,coupon_157026,C329000,Female,29,Shoes,5,3000.85,Credit Card,05-08-21,Istinye Park,0,0
172.217.3.110-10.42.0.211-443-41466-6,coupon_425665,C309515,Female,48,Toys,4,143.36,Credit Card,18-05-22,Zorlu Center,0,0
10.42.0.211-69.90.153.133-55205-443-6,coupon_263059,C123711,Male,19,Clothing,1,300.08,Credit Card,17-06-22,Metrocity,1,1
10.42.0.211-10.42.0.1-21476-53-17,coupon_329561,C193264,Male,30,Food & Beverage,2,10.46,Credit Card,18-11-22,Mall of Istanbul,1,1
10.42.0.1-10.42.0.42-53-45690-17,coupon_122358,C537541,Female,32,Clothing,1,300.08,Credit Card,14-08-22,Istinye Park,1,1
220.170.182.31-10.42.0.151-443-34370-6,coupon_282887,C478916,Male,49,Clothing,5,1500.4,Cash,04-04-22,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-13561-53-17,coupon_133527,C131842,Female,31,Food & Beverage,1,5.23,Debit Card,12-01-23,Mall of Istanbul,0,0
157.55.235.159-10.42.0.151-40015-43477-17,coupon_310220,C316343,Female,39,Books,4,60.6,Cash,01-09-21,Kanyon,0,0
219.142.78.162-10.42.0.211-80-60509-6,coupon_145411,C331387,Male,20,Toys,2,71.68,Debit Card,25-04-21,Metrocity,0,0
10.42.0.42-74.125.192.188-42392-5228-6,coupon_627211,C292307,Female,51,Clothing,2,600.16,Cash,14-10-22,Kanyon,1,1
172.217.1.163-10.42.0.42-443-43757-6,coupon_161637,C224991,Male,52,Cosmetics,4,162.64,Cash,07-05-22,Metrocity,1,1
10.42.0.151-31.13.65.3-36265-443-6,coupon_796389,C244694,Female,60,Clothing,1,300.08,Cash,11-09-21,Kanyon,0,0
216.58.217.164-10.42.0.211-443-47728-6,coupon_123765,C925796,Female,21,Food & Beverage,3,15.69,Credit Card,11-02-21,Kanyon,0,0
10.42.0.151-10.42.0.1-60966-53-17,coupon_287793,C327954,Female,28,Clothing,4,1200.32,Credit Card,12-11-21,Istinye Park,0,0
172.217.3.106-10.42.0.211-443-58226-6,coupon_819684,C323574,Female,58,Clothing,4,1200.32,Cash,10-07-21,Kanyon,1,1
182.22.24.124-10.42.0.211-443-45678-6,coupon_280717,C136014,Male,49,Cosmetics,1,40.66,Cash,18-01-23,Metropol AVM,0,0
10.42.0.211-10.42.0.1-49690-53-17,coupon_310846,C240325,Female,41,Food & Beverage,1,5.23,Debit Card,10-01-21,Metrocity,0,0
10.42.0.151-103.7.30.118-43520-80-6,coupon_160651,C213981,Female,36,Clothing,5,1500.4,Credit Card,17-03-21,Mall of Istanbul,0,0
173.194.204.188-10.42.0.151-5228-49509-6,coupon_157192,C283350,Female,29,Cosmetics,5,203.3,Credit Card,24-01-23,Mall of Istanbul,0,0
202.77.129.150-10.42.0.211-80-40960-6,coupon_330593,C682406,Female,41,Shoes,5,3000.85,Cash,28-10-22,Kanyon,1,1
10.42.0.211-123.125.29.138-36805-80-6,coupon_270089,C496393,Female,42,Shoes,4,2400.68,Credit Card,11-10-22,Istinye Park,0,0
183.79.248.252-10.42.0.42-443-46352-6,coupon_101731,C125296,Female,41,Books,3,45.45,Cash,23-01-23,Mall of Istanbul,0,0
172.217.10.238-10.42.0.151-443-43899-6,coupon_179183,C115059,Female,21,Souvenir,1,11.73,Debit Card,09-09-22,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-9631-53-17,coupon_267365,C315888,Male,29,Books,1,15.15,Cash,09-05-22,Istinye Park,1,1
192.229.173.173-10.42.0.42-80-48399-6,coupon_135796,C170508,Female,21,Cosmetics,2,81.32,Cash,03-03-23,Kanyon,1,1
10.42.0.1-10.42.0.42-53-3664-17,coupon_293694,C336846,Female,38,Clothing,5,1500.4,Credit Card,12-04-21,Emaar Square Mall,1,1
172.217.7.164-10.42.0.151-443-37145-6,coupon_195497,C387559,Male,44,Clothing,2,600.16,Debit Card,09-08-22,Viaport Outlet,0,0
172.217.10.142-10.42.0.211-443-40364-6,coupon_142782,C276122,Female,40,Technology,3,3150.0,Credit Card,21-01-22,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-9706-53-17,coupon_202675,C301894,Male,26,Souvenir,4,46.92,Cash,21-02-22,Viaport Outlet,1,1
10.42.0.42-85.93.5.109-36268-80-6,coupon_228195,C476451,Female,23,Food & Beverage,5,26.15,Cash,14-01-22,Kanyon,1,1
10.42.0.151-121.14.255.49-52306-80-6,coupon_716275,C894269,Female,69,Shoes,4,2400.68,Debit Card,19-01-23,Metropol AVM,0,0
10.42.0.42-40.117.145.132-44454-443-6,coupon_237015,C294999,Female,39,Shoes,1,600.17,Credit Card,17-03-22,Mall of Istanbul,1,1
172.217.10.142-10.42.0.151-443-47228-6,coupon_229152,C220098,Male,61,Toys,1,35.84,Debit Card,25-03-21,Metropol AVM,0,0
180.163.255.159-10.42.0.211-80-53293-6,coupon_240580,C625736,Female,18,Books,4,60.6,Credit Card,02-01-23,Kanyon,1,1
10.42.0.42-104.254.66.16-56925-80-6,coupon_206307,C251281,Male,40,Clothing,4,1200.32,Debit Card,03-05-21,Kanyon,0,0
172.217.3.104-10.42.0.211-443-48122-6,coupon_170434,C275432,Female,38,Cosmetics,2,81.32,Credit Card,04-05-21,Metropol AVM,1,1
216.58.219.227-10.42.0.211-443-60000-6,coupon_284203,C123578,Male,28,Clothing,3,900.24,Debit Card,13-06-21,Metropol AVM,1,1
10.42.0.211-106.11.129.143-55532-80-6,coupon_339346,C144276,Female,66,Food & Beverage,5,26.15,Credit Card,13-01-23,Mall of Istanbul,1,1
10.42.0.151-10.42.0.1-51736-53-17,coupon_213042,C238668,Female,43,Cosmetics,3,121.98,Credit Card,21-03-21,Kanyon,1,1
172.217.10.35-10.42.0.151-443-33429-6,coupon_266160,C118349,Male,22,Clothing,2,600.16,Credit Card,21-05-21,Metrocity,0,0
183.79.248.124-10.42.0.211-443-40396-6,coupon_284344,C125800,Female,41,Food & Beverage,5,26.15,Debit Card,05-01-23,Mall of Istanbul,1,1
172.217.9.227-10.42.0.211-443-49551-6,coupon_264953,C133559,Male,37,Clothing,2,600.16,Credit Card,15-03-22,Metrocity,0,0
203.205.158.61-10.42.0.151-80-44155-6,coupon_281381,C100322,Female,24,Technology,5,5250.0,Cash,03-07-22,Viaport Outlet,0,0
172.217.10.234-10.42.0.151-443-60359-6,coupon_195995,C408592,Female,66,Food & Beverage,3,15.69,Cash,05-12-21,Kanyon,1,1
10.42.0.151-10.42.0.1-61221-53-17,coupon_912553,C758661,Female,39,Toys,1,35.84,Debit Card,10-07-21,Cevahir AVM,0,0
202.77.129.161-10.42.0.211-80-35588-6,coupon_186312,C287850,Female,26,Clothing,5,1500.4,Debit Card,15-09-22,Forum Istanbul,1,1
10.42.0.151-23.99.112.73-55565-443-6,coupon_297292,C330941,Male,66,Clothing,5,1500.4,Cash,15-04-22,Metropol AVM,0,0
10.42.0.211-10.42.0.1-10285-53-17,coupon_128885,C122866,Female,22,Cosmetics,5,203.3,Credit Card,01-06-22,Mall of Istanbul,0,0
172.217.11.10-10.42.0.211-443-45079-6,coupon_961322,C140372,Female,60,Souvenir,1,11.73,Credit Card,29-07-22,Metrocity,0,0
172.217.9.234-10.42.0.211-443-57786-6,coupon_277232,C231470,Female,28,Clothing,1,300.08,Debit Card,08-03-22,Mall of Istanbul,1,1
192.229.163.180-10.42.0.151-443-52892-6,coupon_247218,C741297,Male,36,Books,1,15.15,Cash,13-01-22,Mall of Istanbul,1,1
10.42.0.151-10.42.0.1-38490-53-17,coupon_308674,C286611,Female,51,Clothing,5,1500.4,Credit Card,04-04-22,Metropol AVM,1,1
192.229.173.173-10.42.0.211-80-47988-6,coupon_538788,C155240,Female,29,Toys,1,35.84,Credit Card,07-08-21,Mall of Istanbul,1,1
10.42.0.211-123.125.29.220-55693-80-6,coupon_682922,C283849,Female,58,Clothing,5,1500.4,Cash,16-05-22,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-21932-53-17,coupon_123864,C121156,Male,68,Shoes,3,1800.51,Cash,10-08-22,Metrocity,1,1
10.42.0.211-64.71.142.95-53759-443-6,coupon_474019,C299779,Female,58,Cosmetics,5,203.3,Debit Card,15-05-21,Kanyon,1,1
10.42.0.1-10.42.0.42-53-52544-17,coupon_857171,C115898,Male,26,Shoes,2,1200.34,Cash,12-02-23,Emaar Square Mall,0,0
10.42.0.211-31.13.80.5-49189-443-6,coupon_317330,C142672,Female,49,Shoes,5,3000.85,Credit Card,05-09-22,Mall of Istanbul,1,1
172.217.12.206-10.42.0.211-443-44601-6,coupon_476430,C234140,Female,41,Clothing,5,1500.4,Credit Card,17-04-21,Forum Istanbul,1,1
10.42.0.42-119.146.74.34-51486-80-6,coupon_712121,C373154,Female,49,Toys,1,35.84,Credit Card,11-09-21,Emaar Square Mall,1,1
10.42.0.211-10.42.0.1-44532-53-17,coupon_253258,C954128,Female,28,Clothing,1,300.08,Credit Card,18-05-22,Kanyon,1,1
10.42.0.151-10.42.0.1-21781-53-17,coupon_103248,C202349,Female,21,Toys,2,71.68,Cash,12-03-22,Kanyon,1,1
172.217.12.163-10.42.0.151-443-37498-6,coupon_201709,C210240,Female,69,Souvenir,5,58.65,Credit Card,02-03-23,Mall of Istanbul,0,0
10.42.0.211-111.221.77.148-41544-40010-6,coupon_140531,C216013,Male,22,Shoes,3,1800.51,Credit Card,05-03-21,Metrocity,0,0
10.42.0.42-59.38.112.48-46090-443-6,coupon_598832,C222244,Male,26,Books,4,60.6,Cash,18-04-22,Metrocity,0,0
10.42.0.151-63.251.248.136-49260-443-6,coupon_233406,C202286,Female,43,Food & Beverage,4,20.92,Cash,26-09-22,Emaar Square Mall,1,1
205.185.216.42-10.42.0.151-80-53354-6,coupon_274719,C291962,Female,47,Food & Beverage,1,5.23,Debit Card,30-10-21,Forum Istanbul,0,0
10.42.0.211-10.42.0.1-60640-53-17,coupon_868553,C105764,Male,67,Souvenir,2,23.46,Cash,16-02-23,Emaar Square Mall,1,1
182.22.25.124-10.42.0.211-443-54093-6,coupon_310692,C878345,Female,48,Clothing,4,1200.32,Credit Card,15-07-22,Kanyon,1,1
10.42.0.211-31.13.71.1-57259-443-6,coupon_254673,C143430,Female,42,Cosmetics,2,81.32,Debit Card,18-02-23,Kanyon,0,0
157.240.18.15-10.42.0.151-443-58204-6,coupon_153941,C338552,Female,21,Clothing,3,900.24,Credit Card,25-07-21,Mall of Istanbul,1,1
10.42.0.1-10.42.0.42-53-22982-17,coupon_255301,C306089,Female,43,Clothing,5,1500.4,Cash,21-02-23,Metropol AVM,0,0
10.42.0.42-104.192.110.245-44372-80-6,coupon_276989,C253346,Female,39,Technology,2,2100.0,Debit Card,05-03-21,Metropol AVM,0,0
10.42.0.151-31.13.80.52-38867-443-6,coupon_172473,C279849,Female,64,Clothing,5,1500.4,Cash,30-07-22,Metrocity,0,0
10.42.0.211-117.121.27.12-37557-80-6,coupon_215573,C197901,Female,53,Clothing,5,1500.4,Cash,03-09-21,Cevahir AVM,0,0
172.217.8.3-10.42.0.42-80-56217-6,coupon_224625,C160452,Female,34,Clothing,5,1500.4,Credit Card,29-04-21,Emaar Square Mall,0,0
172.217.6.238-10.42.0.151-443-56931-6,coupon_113812,C463587,Male,68,Shoes,4,2400.68,Cash,29-08-21,Metrocity,1,1
172.217.6.238-10.42.0.151-443-33866-6,coupon_325023,C290609,Female,61,Clothing,4,1200.32,Credit Card,27-02-22,Zorlu Center,0,0
202.77.129.54-10.42.0.211-80-44892-6,coupon_407437,C288544,Male,64,Cosmetics,5,203.3,Credit Card,06-09-22,Viaport Outlet,1,1
10.42.0.211-95.213.11.133-35223-443-6,coupon_935028,C275199,Female,46,Technology,3,3150.0,Credit Card,15-05-21,Mall of Istanbul,1,1
10.42.0.1-10.42.0.42-53-16256-17,coupon_121064,C576013,Female,55,Souvenir,3,35.19,Credit Card,29-08-21,Mall of Istanbul,1,1
172.217.12.130-10.42.0.211-443-60817-6,coupon_796512,C177280,Female,33,Books,4,60.6,Cash,07-03-22,Istinye Park,0,0
10.42.0.1-10.42.0.42-53-9280-17,coupon_322576,C119068,Female,40,Clothing,2,600.16,Credit Card,10-07-22,Mall of Istanbul,0,0
10.42.0.211-123.125.115.164-40826-443-6,coupon_198420,C157534,Male,22,Shoes,1,600.17,Cash,20-09-22,Kanyon,1,1
10.42.0.151-35.185.23.102-59491-443-6,coupon_117778,C455212,Male,21,Clothing,1,300.08,Cash,16-08-21,Mall of Istanbul,0,0
216.58.219.202-10.42.0.151-443-38545-6,coupon_258926,C128834,Male,57,Clothing,1,300.08,Credit Card,04-08-21,Mall of Istanbul,1,1
10.42.0.211-74.119.119.68-48752-443-6,coupon_121659,C339085,Female,29,Food & Beverage,3,15.69,Cash,04-06-21,Forum Istanbul,0,0
10.42.0.151-104.88.88.137-43549-80-6,coupon_125147,C295069,Male,68,Cosmetics,4,162.64,Cash,30-01-22,Kanyon,1,1
182.22.24.252-10.42.0.42-443-36824-6,coupon_123522,C257163,Male,20,Food & Beverage,1,5.23,Cash,14-08-22,Istinye Park,1,1
10.42.0.151-108.174.11.1-49580-443-6,coupon_239542,C718508,Female,64,Clothing,1,300.08,Cash,21-01-22,Forum Istanbul,0,0
180.163.15.184-10.42.0.151-80-57105-6,coupon_857861,C272918,Male,18,Technology,5,5250.0,Cash,30-04-22,Mall of Istanbul,1,1
217.69.133.211-10.42.0.42-443-52201-6,coupon_249497,C276263,Female,47,Cosmetics,3,121.98,Credit Card,01-07-21,Istinye Park,0,0
174.129.32.117-10.42.0.211-443-42880-6,coupon_454682,C968730,Female,27,Clothing,5,1500.4,Cash,30-09-21,Cevahir AVM,1,1
10.42.0.211-23.194.141.191-48920-443-6,coupon_934104,C315154,Female,34,Cosmetics,5,203.3,Cash,08-02-22,Mall of Istanbul,1,1
157.55.130.167-10.42.0.151-40019-56945-6,coupon_144157,C146738,Male,39,Toys,5,179.2,Cash,22-09-22,Metrocity,1,1
10.42.0.151-10.42.0.1-32112-53-17,coupon_170362,C103888,Male,69,Clothing,4,1200.32,Cash,03-10-22,Mall of Istanbul,1,1
10.42.0.211-52.84.26.207-42466-443-6,coupon_805520,C488994,Female,48,Cosmetics,4,162.64,Credit Card,23-02-22,Metrocity,0,0
8.0.6.4-8.6.0.1-0-0-0,coupon_252825,C828471,Male,37,Clothing,5,1500.4,Credit Card,20-03-22,Metropol AVM,0,0
10.42.0.211-76.13.28.196-34968-443-6,coupon_338183,C222728,Male,18,Clothing,4,1200.32,Cash,04-11-21,Kanyon,1,1
10.42.0.211-106.11.94.21-50884-443-6,coupon_300808,C541498,Male,38,Clothing,3,900.24,Cash,20-12-22,Kanyon,0,0
151.101.1.140-10.42.0.211-443-34102-6,coupon_225402,C198322,Female,40,Souvenir,4,46.92,Cash,10-06-21,Mall of Istanbul,1,1
10.42.0.211-64.71.142.110-51363-443-6,coupon_255774,C248859,Male,18,Food & Beverage,1,5.23,Debit Card,20-12-21,Metropol AVM,0,0
10.42.0.211-69.147.89.215-36993-443-6,coupon_196168,C657207,Female,19,Clothing,3,900.24,Credit Card,11-12-22,Kanyon,1,1
172.217.9.234-10.42.0.42-443-39092-6,coupon_580474,C535999,Male,43,Technology,4,4200.0,Debit Card,08-02-21,Zorlu Center,1,1
10.42.0.211-111.221.77.168-60774-443-17,coupon_124650,C330949,Female,27,Food & Beverage,4,20.92,Cash,31-07-22,Emaar Square Mall,1,1
206.126.112.142-10.42.0.151-443-33512-6,coupon_777931,C229071,Male,27,Clothing,5,1500.4,Debit Card,05-04-21,Kanyon,1,1
10.42.0.211-103.235.46.211-40505-443-6,coupon_208602,C524104,Female,25,Shoes,2,1200.34,Cash,16-03-22,Zorlu Center,1,1
10.42.0.1-10.42.0.42-53-35134-17,coupon_984781,C336350,Male,60,Clothing,4,1200.32,Cash,25-11-22,Zorlu Center,1,1
172.217.6.238-10.42.0.151-443-60398-6,coupon_789368,C199509,Male,22,Cosmetics,3,121.98,Cash,05-10-21,Metropol AVM,0,0
10.42.0.211-121.12.98.64-41262-80-6,coupon_850954,C110091,Male,67,Clothing,2,600.16,Credit Card,13-03-21,Emaar Square Mall,0,0
172.217.12.206-10.42.0.151-443-36577-6,coupon_313995,C213844,Female,33,Cosmetics,5,203.3,Cash,14-04-21,Cevahir AVM,1,1
10.42.0.211-47.88.66.107-48989-80-6,coupon_233250,C303112,Female,55,Clothing,3,900.24,Cash,10-12-21,Metrocity,1,1
183.79.249.124-10.42.0.151-443-45868-6,coupon_631562,C121637,Female,49,Clothing,2,600.16,Cash,16-08-21,Viaport Outlet,0,0
10.42.0.211-118.242.24.59-37971-18013-6,coupon_387354,C128876,Male,27,Shoes,1,600.17,Cash,07-04-21,Kanyon,1,1
10.42.0.211-52.84.37.172-59315-443-6,coupon_910145,C315399,Female,23,Clothing,3,900.24,Debit Card,29-01-22,Kanyon,1,1
172.217.10.110-10.42.0.151-80-53050-6,coupon_707819,C261237,Female,60,Clothing,3,900.24,Debit Card,12-03-22,Istinye Park,1,1
182.22.25.124-10.42.0.151-443-37786-6,coupon_138046,C137153,Female,21,Technology,1,1050.0,Credit Card,23-07-22,Mall of Istanbul,1,1
10.42.0.151-65.55.118.92-49143-80-6,coupon_319681,C304748,Female,32,Clothing,4,1200.32,Credit Card,28-06-21,Mall of Istanbul,0,0
172.217.10.110-10.42.0.151-443-37210-6,coupon_158498,C403561,Female,42,Technology,1,1050.0,Credit Card,15-08-22,Zorlu Center,0,0
10.42.0.211-10.42.0.1-23721-53-17,coupon_299444,C303302,Female,30,Clothing,3,900.24,Cash,23-11-21,Zorlu Center,1,1
10.42.0.151-52.216.1.211-54974-443-6,coupon_229895,C156273,Male,36,Toys,1,35.84,Cash,16-04-21,Kanyon,1,1
172.217.10.129-10.42.0.211-443-56739-6,coupon_117926,C204724,Female,26,Clothing,1,300.08,Debit Card,18-06-21,Cevahir AVM,1,1
10.42.0.151-69.147.64.33-51484-443-6,coupon_256969,C166800,Female,31,Toys,4,143.36,Cash,18-08-22,Kanyon,1,1
10.42.0.211-10.42.0.1-28638-53-17,coupon_189131,C135204,Female,25,Clothing,4,1200.32,Cash,28-09-22,Mall of Istanbul,1,1
239.255.255.250-10.42.0.1-1900-45167-17,coupon_204897,C997987,Female,59,Clothing,4,1200.32,Cash,10-01-22,Emaar Square Mall,1,1
172.217.12.174-10.42.0.42-443-36208-6,coupon_203178,C268054,Female,61,Food & Beverage,5,26.15,Debit Card,01-08-22,Metrocity,1,1
182.22.24.124-10.42.0.211-443-53916-6,coupon_262105,C215196,Male,42,Technology,2,2100.0,Cash,05-06-21,Emaar Square Mall,1,1
10.42.0.211-88.212.196.122-55650-443-6,coupon_358791,C899218,Female,64,Books,4,60.6,Credit Card,22-09-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-10849-53-17,coupon_334883,C730185,Female,29,Clothing,1,300.08,Cash,27-03-21,Emaar Square Mall,1,1
239.255.255.250-10.42.0.1-1900-39361-17,coupon_844405,C886153,Female,32,Clothing,2,600.16,Credit Card,06-02-23,Metropol AVM,0,0
10.42.0.211-10.42.0.1-20157-53-17,coupon_284474,C126883,Male,60,Shoes,1,600.17,Credit Card,12-10-21,Metrocity,1,1
10.42.0.151-121.12.98.63-48214-80-6,coupon_316383,C582855,Male,53,Food & Beverage,5,26.15,Cash,30-08-21,Metrocity,1,1
10.42.0.42-37.1.203.158-53828-443-6,coupon_230848,C323917,Male,31,Food & Beverage,4,20.92,Cash,05-01-22,Metropol AVM,1,1
10.42.0.211-10.42.0.1-53216-53-17,coupon_384873,C436520,Male,28,Clothing,2,600.16,Debit Card,03-01-22,Kanyon,1,1
203.205.147.229-10.42.0.211-80-51705-6,coupon_223875,C493406,Female,34,Shoes,3,1800.51,Cash,30-06-21,Emaar Square Mall,0,0
180.76.141.48-10.42.0.151-80-43417-6,coupon_304830,C240135,Female,34,Clothing,1,300.08,Cash,08-03-23,Kanyon,0,0
10.42.0.151-64.71.142.110-54053-80-6,coupon_247936,C581116,Male,47,Books,3,45.45,Cash,10-08-22,Mall of Istanbul,0,0
10.42.0.151-31.13.69.195-37294-443-6,coupon_250414,C184459,Female,47,Clothing,2,600.16,Credit Card,14-07-21,Metrocity,0,0
10.42.0.211-66.198.24.224-60505-443-6,coupon_276696,C229051,Male,49,Cosmetics,2,81.32,Cash,14-10-21,Istinye Park,1,1
10.42.0.211-123.125.29.138-51191-80-6,coupon_121828,C245572,Male,54,Toys,5,179.2,Credit Card,06-05-21,Kanyon,0,0
157.240.14.35-10.42.0.211-443-56040-6,coupon_844366,C259676,Female,68,Clothing,2,600.16,Cash,02-06-22,Kanyon,0,0
198.11.190.8-10.42.0.211-443-54097-6,coupon_447293,C287764,Female,21,Technology,2,2100.0,Cash,02-05-22,Kanyon,1,1
172.217.12.170-10.42.0.151-443-36918-6,coupon_238246,C159315,Female,32,Clothing,2,600.16,Cash,28-03-21,Mall of Istanbul,0,0
203.130.53.126-10.42.0.211-80-52261-6,coupon_170003,C747837,Female,56,Food & Beverage,3,15.69,Cash,06-07-22,Viaport Outlet,0,0
10.42.0.42-119.146.74.34-40783-80-6,coupon_328770,C214029,Female,47,Clothing,2,600.16,Cash,07-08-22,Zorlu Center,0,0
10.42.0.151-121.12.98.64-33775-80-6,coupon_229383,C179057,Male,45,Clothing,5,1500.4,Credit Card,27-07-22,Mall of Istanbul,0,0
182.22.24.124-10.42.0.211-443-38554-6,coupon_254075,C211416,Male,58,Clothing,1,300.08,Credit Card,10-10-21,Mall of Istanbul,1,1
10.42.0.211-104.192.110.245-58789-80-6,coupon_128667,C187422,Female,69,Clothing,2,600.16,Cash,08-01-23,Metropol AVM,0,0
183.79.249.252-10.42.0.42-443-39817-6,coupon_284445,C191032,Female,51,Clothing,4,1200.32,Debit Card,20-11-22,Emaar Square Mall,0,0
172.217.9.228-10.42.0.42-443-40636-17,coupon_713230,C114902,Female,35,Clothing,1,300.08,Credit Card,14-10-21,Metrocity,0,0
180.149.136.194-10.42.0.211-443-60201-6,coupon_228583,C225306,Male,61,Food & Beverage,4,20.92,Cash,30-01-22,Istinye Park,0,0
172.217.10.10-10.42.0.211-443-52351-6,coupon_890999,C310413,Female,19,Books,3,45.45,Cash,06-02-22,Metrocity,1,1
10.42.0.151-52.84.29.154-34147-443-6,coupon_240382,C245745,Female,37,Clothing,5,1500.4,Credit Card,21-02-21,Istinye Park,0,0
10.42.0.151-31.13.80.52-38867-443-6,coupon_141658,C172646,Male,30,Cosmetics,2,81.32,Credit Card,12-07-22,Emaar Square Mall,1,1
10.42.0.151-52.84.29.142-57091-443-6,coupon_152436,C218079,Female,48,Shoes,2,1200.34,Debit Card,27-01-21,Cevahir AVM,1,1
10.42.0.42-23.12.36.193-40152-443-6,coupon_276807,C295505,Female,26,Clothing,5,1500.4,Cash,22-11-21,Kanyon,0,0
10.42.0.211-98.139.183.24-36232-443-6,coupon_145372,C169406,Male,49,Clothing,1,300.08,Cash,06-01-21,Metrocity,0,0
172.217.12.206-10.42.0.211-443-52386-6,coupon_247264,C588455,Male,62,Clothing,2,600.16,Cash,28-12-21,Kanyon,0,0
10.42.0.151-52.84.29.55-42421-443-6,coupon_268142,C141530,Female,31,Books,1,15.15,Cash,22-07-21,Viaport Outlet,1,1
10.42.0.151-104.208.28.54-36517-443-6,coupon_956543,C121976,Female,65,Cosmetics,4,162.64,Credit Card,30-08-21,Forum Istanbul,0,0
10.42.0.211-113.108.216.233-48762-80-6,coupon_573734,C246503,Female,59,Clothing,1,300.08,Credit Card,27-06-22,Zorlu Center,1,1
172.217.6.202-10.42.0.42-443-57241-6,coupon_337324,C338690,Female,25,Clothing,1,300.08,Debit Card,14-11-22,Mall of Istanbul,0,0
10.42.0.211-106.39.169.66-34468-80-6,coupon_821672,C207320,Male,56,Food & Beverage,2,10.46,Cash,20-01-21,Mall of Istanbul,0,0
172.217.9.234-10.42.0.42-443-36935-6,coupon_120468,C949760,Male,31,Shoes,4,2400.68,Cash,25-08-22,Kanyon,1,1
10.42.0.211-121.12.98.63-49710-80-6,coupon_951988,C492890,Male,19,Cosmetics,3,121.98,Credit Card,29-12-21,Kanyon,1,1
10.42.0.42-104.254.66.16-40920-80-6,coupon_221547,C476125,Female,55,Clothing,1,300.08,Credit Card,17-07-21,Metrocity,1,1
10.42.0.211-31.13.65.7-42562-443-6,coupon_182752,C280881,Female,67,Cosmetics,3,121.98,Cash,23-04-22,Metropol AVM,0,0
172.217.10.110-10.42.0.151-443-57884-6,coupon_170558,C211626,Male,22,Cosmetics,2,81.32,Cash,13-02-21,Metropol AVM,1,1
10.42.0.211-123.125.115.164-44321-443-6,coupon_520629,C804869,Male,54,Food & Beverage,3,15.69,Cash,25-01-21,Istinye Park,0,0
10.42.0.211-106.39.169.66-49284-80-6,coupon_733066,C198180,Male,51,Cosmetics,3,121.98,Cash,22-06-22,Metrocity,1,1
157.240.18.10-10.42.0.151-443-45229-6,coupon_265604,C160512,Female,51,Toys,1,35.84,Credit Card,26-04-22,Emaar Square Mall,1,1
209.10.120.26-10.42.0.211-80-42861-6,coupon_179759,C192871,Female,19,Toys,3,107.52,Cash,10-12-21,Forum Istanbul,0,0
183.79.248.124-10.42.0.151-443-53932-6,coupon_256619,C301754,Male,43,Cosmetics,4,162.64,Cash,17-09-22,Viaport Outlet,1,1
10.42.0.211-103.43.91.10-37792-443-6,coupon_163528,C190313,Female,55,Books,4,60.6,Cash,12-03-21,Kanyon,1,1
203.205.190.48-10.42.0.151-80-43720-6,coupon_924814,C162841,Female,21,Cosmetics,3,121.98,Debit Card,13-09-22,Zorlu Center,0,0
172.217.12.136-10.42.0.42-443-58959-6,coupon_320096,C251203,Male,40,Toys,2,71.68,Credit Card,19-07-22,Cevahir AVM,0,0
172.217.12.202-10.42.0.151-443-38545-6,coupon_315253,C290632,Male,52,Clothing,5,1500.4,Cash,31-01-22,Kanyon,0,0
10.42.0.42-31.13.80.36-54795-443-6,coupon_156674,C226593,Male,26,Toys,3,107.52,Credit Card,28-08-22,Metrocity,0,0
